Num Parent Tweets,Num Replies to Parents,Avg Replies per Parent,Num Parent Tweets with Replies,Avg Replies per Parent with Replies,Num Toxic Parent Tweets,Num Non-Toxic Parent Tweets,Num Toxic Replies,Num Non-Toxic Replies,Num Toxic Replies to Non-Toxic Parents,Num Non-Toxic Replies to Non-Toxic Parents,Num Toxic Replies to Toxic Parents,Num Non-Toxic Replies to Toxic Parents,followers_count,friends_count,listed_count,created_at,favourites_count,geo_enabled,verified,statuses_count,contributors_enabled,is_translator,is_translation_enabled,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,place,truncated,hashtags,symbols,user_mentions,urls,contributors,is_quote_status,retweet_count min,retweet_count avg,retweet_count max,favorite_count min,favorite_count avg,favorite_count max,favorited,retweeted,possibly_sensitive,Num Repliers With Min 1 Toxic Reply,Num parents with high Toxicity,Num parents with high Severe_Toxicity,Num parents with high Identity_Attack,Num parents with high Insult,Num parents with high Profanity,Num parents with high Threat,Num parents with high other attr,Num replies with high Toxicity,Num replies with high Severe_Toxicity,Num replies with high Identity_Attack,Num replies with high Insult,Num replies with high Profanity,Num replies with high Threat,Num replies with high other attr,Total tweets with high Toxicity,Total tweets with high Severe_Toxicity,Total tweets with high Identity_Attack,Total tweets with high Insult,Total tweets with high Profanity,Total tweets with high Threat,Total tweets with high other attr,Num Repliers,Num parents with <3 replies,Num parents with >=3 replies,User Desc,Top Desc Word #1: women,Top Desc Word #2: love,Top Desc Word #3: news,Top Desc Word #4: account,Top Desc Word #5: feminist,Top Desc Word #6: official,Top Desc Word #7: follow,Top Desc Word #8: products,Top Desc Word #9: tweets,Top Desc Word #10: womens
22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,49608.0,13550.0,52.0,Thu Jan 19 23:55:03 +0000 2017,7691.0,Yes,No,1721.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0.0,4.227272727,21.0,5.0,59.09090909,357.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,0.0,0.0,0.0,0.0,1.0,3199.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,4649.0,0.0,Sat Jan 21 18:20:46 +0000 2017,56.0,No,No,45146.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0,0.0196875,1.0,0.0,0.0109375,1.0,No,No,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,4623.0,0.0,Sat Jan 21 18:20:46 +0000 2017,56.0,No,No,45146.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0,0.0196875,1.0,0.0,0.0109375,1.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
1989.0,20.0,0.010055304,14.0,1.428571429,15.0,1974.0,0.0,20.0,0.0,20.0,0.0,0.0,1624.0,2367.0,4.0,Wed Jan 25 17:49:45 +0000 2017,45422.0,No,No,61565.0,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,4.334338864,132.0,0.0,6.297637004,179.0,No,No,No,0.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,16.0,1988,1,User Desc,No,No,No,No,No,No,No,No,No,No
1152.0,0.0,0.0,0.0,0.0,10.0,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,Thu Jan 26 03:55:03 +0000 2017,1287.0,No,No,8196.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.048611111,8.0,0.0,0.102430556,11.0,No,No,No,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1152,0,User Desc,No,No,No,No,No,No,No,No,No,No
67.0,22.0,0.328358209,16.0,1.375,1.0,66.0,0.0,22.0,0.0,22.0,0.0,0.0,1573.0,1372.0,30.0,Sat Sep 15 16:06:43 +0000 2012,207015.0,Yes,No,190407.0,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,0.0,0.194029851,5.0,0.0,1.76119403,71.0,No,No,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,65,2,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,1.0,0.0003125,1.0,1.0,85.0,3115.0,0.0,1.0,0.0,1.0,0.0,0.0,110.0,865.0,0.0,Sun Jan 29 22:33:24 +0000 2017,470.0,No,No,8859.0,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.0040625,2.0,0.0,0.010625,3.0,No,No,Yes,0.0,6.0,0.0,29.0,2.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,29.0,2.0,45.0,3.0,0.0,1.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,746.0,0.233125,420.0,1.776190476,0.0,3200.0,1.0,745.0,1.0,745.0,0.0,0.0,405836.0,4.0,210.0,Mon Jan 30 13:15:26 +0000 2017,0.0,No,No,65511.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,6.0,68.0278125,264.0,25.0,305.0715625,1288.0,No,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,234.0,3126,74,User Desc,No,No,No,No,No,No,No,No,No,No
1171.0,1.0,0.000853971,1.0,1.0,0.0,1171.0,0.0,1.0,0.0,1.0,0.0,0.0,4866.0,5261.0,168.0,Sun Sep 16 02:22:41 +0000 2012,29877.0,Yes,No,9946.0,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0.0,0.599487617,18.0,0.0,3.439795047,99.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1171,0,User Desc,No,No,No,No,No,No,No,No,No,No
495.0,3049.0,6.15959596,147.0,20.7414966,16.0,479.0,50.0,2999.0,45.0,2941.0,5.0,58.0,96756.0,6958.0,129.0,Wed Feb 01 18:04:16 +0000 2017,83931.0,Yes,No,137988.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,140.5050505,4110.0,2.0,484.2282828,15832.0,No,No,No,49.0,0.0,0.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,12.0,27.0,10.0,0.0,0.0,0.0,4.0,18.0,34.0,10.0,0.0,2349.0,388,107,User Desc,No,No,No,No,No,No,No,No,No,No
3068.0,0.0,0.0,0.0,0.0,136.0,2932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sat Feb 04 04:18:11 +0000 2017,143.0,No,No,6953.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,0.0,0.001303781,1.0,0.0,0.005867014,1.0,No,No,No,0.0,12.0,0.0,2.0,8.0,101.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,8.0,101.0,13.0,0.0,0.0,3068,0,User Desc,No,No,No,No,No,No,No,No,No,No
1016.0,136.0,0.133858268,34.0,4.0,13.0,1003.0,1.0,135.0,1.0,133.0,0.0,2.0,19881.0,4468.0,61.0,Sun Sep 16 22:45:21 +0000 2012,3835.0,Yes,No,315875.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,9.937007874,1641.0,0.0,11.29822835,3030.0,No,No,No,1.0,2.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,2.0,0.0,131.0,1006,10,User Desc,No,No,No,No,No,No,No,No,No,No
729.0,0.0,0.0,0.0,0.0,7.0,722.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.0,846.0,4.0,Mon Feb 06 21:59:02 +0000 2017,62043.0,Yes,No,63738.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,1.155006859,303.0,0.0,2.326474623,320.0,No,No,Yes,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,729,0,User Desc,Yes,No,No,No,No,No,No,No,No,No
667.0,1528.0,2.290854573,123.0,12.42276423,15.0,652.0,17.0,1511.0,17.0,1502.0,0.0,9.0,4226.0,3783.0,12.0,Thu Feb 09 00:34:38 +0000 2017,39848.0,Yes,No,18972.0,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0.0,16.2053973,851.0,0.0,120.970015,5350.0,No,No,No,17.0,1.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0,9.0,7.0,0.0,0.0,1.0,0.0,1.0,13.0,17.0,0.0,0.0,920.0,584,83,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,18.0,0.0,Tue Feb 21 17:07:17 +0000 2017,50.0,No,No,10329.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0,0.0175,1.0,0.0,0.1,3.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
67.0,73.0,1.089552239,38.0,1.921052632,3.0,64.0,2.0,71.0,2.0,69.0,0.0,2.0,1698.0,1583.0,44.0,Fri Feb 24 18:19:31 +0000 2017,209356.0,Yes,No,73636.0,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,0.0,1.014925373,34.0,0.0,11.1641791,73.0,No,No,No,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,26.0,57,10,User Desc,No,No,No,No,No,No,No,No,No,No
373.0,115.0,0.308310992,35.0,3.285714286,38.0,335.0,1.0,114.0,1.0,94.0,0.0,20.0,19886.0,2431.0,26.0,Sat Mar 04 00:03:03 +0000 2017,110976.0,Yes,No,99171.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,38.93029491,743.0,0.0,113.8552279,1512.0,No,No,No,1.0,4.0,0.0,2.0,4.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,4.0,28.0,1.0,0.0,106.0,360,13,User Desc,No,No,No,No,No,No,No,No,No,No
3173.0,3.0,0.000945477,3.0,1.0,0.0,3173.0,0.0,3.0,0.0,3.0,0.0,0.0,12016.0,214.0,11.0,Mon Mar 06 15:30:41 +0000 2017,5.0,No,No,24361.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.426410337,84.0,0.0,0.40687047,119.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3173,0,User Desc,No,No,No,No,No,No,No,No,No,No
1284.0,45.0,0.035046729,8.0,5.625,28.0,1256.0,0.0,45.0,0.0,45.0,0.0,0.0,2958.0,170.0,18.0,Tue Mar 07 11:10:40 +0000 2017,9587.0,Yes,No,7152.0,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,14.14563863,667.0,0.0,67.66744548,2309.0,No,No,No,0.0,1.0,0.0,3.0,9.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,10.0,5.0,0.0,42.0,1278,6,User Desc,No,No,No,No,No,No,No,No,No,No
579.0,25.0,0.043177893,11.0,2.272727273,0.0,579.0,0.0,25.0,0.0,25.0,0.0,0.0,52472.0,1831.0,320.0,Wed Oct 21 20:29:31 +0000 2009,499.0,Yes,Yes,34831.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0.0,1.464594128,182.0,0.0,13.11226252,1967.0,No,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,577,2,User Desc,No,No,No,No,No,No,No,No,No,No
731.0,111.0,0.151846785,53.0,2.094339623,3.0,728.0,1.0,110.0,1.0,110.0,0.0,0.0,608.0,305.0,5.0,Tue Mar 21 01:19:07 +0000 2017,15580.0,No,No,34696.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,1.852257182,54.0,0.0,8.766073871,500.0,No,No,No,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,54.0,721,10,User Desc,No,No,No,No,No,No,No,No,No,No
432.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.0,440.0,29.0,Tue Mar 21 20:19:58 +0000 2017,898.0,No,No,1285.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,4.574074074,54.0,0.0,8.3125,44.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432,0,User Desc,No,No,No,No,No,No,No,No,No,No
775.0,42.0,0.054193548,12.0,3.5,5.0,770.0,4.0,38.0,4.0,38.0,0.0,0.0,49390.0,5702.0,199.0,Wed Mar 22 12:07:46 +0000 2017,23570.0,Yes,No,11876.0,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,27.38580645,2390.0,1.0,144.156129,7682.0,No,No,Yes,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,39.0,770,5,User Desc,No,No,No,No,No,No,No,No,No,No
1760.0,47.0,0.026704545,41.0,1.146341463,13.0,1747.0,1.0,46.0,1.0,46.0,0.0,0.0,768.0,669.0,1.0,Fri Mar 24 23:07:11 +0000 2017,3721.0,Yes,No,21090.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.163636364,19.0,0.0,0.439204545,14.0,No,No,No,1.0,0.0,0.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,0.0,18.0,1759,1,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,1.0,0.0003125,1.0,1.0,1.0,3199.0,0.0,1.0,0.0,1.0,0.0,0.0,4432.0,3947.0,434.0,Tue Sep 25 14:36:15 +0000 2012,146642.0,No,No,2372337.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0,0.0603125,4.0,0.0,0.04125,3.0,No,No,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,0.0,0.0,0.0,0.0,1.0,3199.0,0.0,0.0,0.0,0.0,0.0,0.0,4423.0,3960.0,434.0,Tue Sep 25 14:36:15 +0000 2012,147228.0,No,No,2343394.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0,0.0490625,4.0,0.0,0.048125,5.0,No,No,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,1.0,0.0003125,1.0,1.0,0.0,3200.0,0.0,1.0,0.0,1.0,0.0,0.0,4419.0,3955.0,434.0,Tue Sep 25 14:36:15 +0000 2012,147197.0,No,No,2345060.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0,0.0571875,4.0,0.0,0.039375,5.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,0.0,0.0,0.0,0.0,4.0,3196.0,0.0,0.0,0.0,0.0,0.0,0.0,4425.0,3955.0,434.0,Tue Sep 25 14:36:15 +0000 2012,146868.0,No,No,2351133.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0,0.053125,3.0,0.0,0.0309375,4.0,No,No,No,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200.0,1.0,0.0003125,1.0,1.0,1.0,3199.0,0.0,1.0,0.0,1.0,0.0,0.0,4432.0,3946.0,434.0,Tue Sep 25 14:36:15 +0000 2012,146635.0,No,No,2372588.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0,0.0578125,4.0,0.0,0.0396875,3.0,No,No,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
2357.0,1513.0,0.641917692,308.0,4.912337662,0.0,2357.0,1.0,1512.0,1.0,1512.0,0.0,0.0,57995.0,17.0,197.0,Sun Apr 02 19:48:15 +0000 2017,52565.0,Yes,No,164834.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,1.035214255,43.0,0.0,3.86338566,170.0,No,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1044.0,2258,99,User Desc,No,No,No,No,No,No,No,No,No,No
417.0,54.0,0.129496403,9.0,6.0,12.0,405.0,0.0,54.0,0.0,50.0,0.0,4.0,7938.0,3247.0,39.0,Thu Apr 06 02:30:18 +0000 2017,180797.0,No,No,24225.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,30.0,92.12709832,554.0,87.0,250.4676259,2837.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,49.0,408,9,User Desc,No,No,No,No,Yes,No,No,No,No,No
1212.0,12.0,0.00990099,11.0,1.090909091,3.0,1209.0,0.0,12.0,0.0,12.0,0.0,0.0,2157.0,1517.0,5.0,Thu Apr 06 08:18:08 +0000 2017,12639.0,Yes,No,26218.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.382013201,107.0,0.0,1.050330033,135.0,No,No,No,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,1212,0,User Desc,No,No,No,No,No,No,No,No,No,No
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,299.0,0.0,Thu Apr 06 12:01:42 +0000 2017,2498.0,Yes,No,2960.0,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,0.0,0.333333333,1.0,1.0,2.333333333,3.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,User Desc,No,No,No,No,No,Yes,No,No,No,No
1161.0,37.0,0.031869078,27.0,1.37037037,14.0,1147.0,0.0,37.0,0.0,37.0,0.0,0.0,2504.0,1707.0,5.0,Thu Apr 20 05:10:26 +0000 2017,52612.0,Yes,No,25492.0,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,1.503875969,648.0,0.0,13.64771748,3557.0,No,No,No,0.0,2.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,2.0,0.0,22.0,1158,3,User Desc,No,No,No,No,No,No,No,No,No,No
3074.0,0.0,0.0,0.0,0.0,20.0,3054.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,94.0,3.0,Sat Apr 22 08:54:03 +0000 2017,3472.0,Yes,No,35883.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0,0.058555628,2.0,0.0,0.013337671,2.0,No,No,No,0.0,1.0,0.0,2.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,7.0,0.0,0.0,3074,0,User Desc,No,No,Yes,No,No,No,No,No,No,No
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,2503.0,2.0,Sun Apr 23 22:20:24 +0000 2017,4.0,No,No,9632.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0,0.000625,1.0,0.0,0.004375,1.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,Yes,No,No
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,2498.0,2.0,Sun Apr 23 22:20:24 +0000 2017,4.0,No,No,10550.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0,0.0009375,1.0,0.0,0.003125,1.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,User Desc,No,No,No,No,No,No,No,Yes,No,No
3134.0,0.0,0.0,0.0,0.0,0.0,3134.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,744.0,2.0,Tue Apr 25 00:37:54 +0000 2017,2502.0,No,No,25694.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.022335673,3.0,0.0,0.130185067,22.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134,0,User Desc,No,No,No,No,No,No,No,No,No,No
3134.0,0.0,0.0,0.0,0.0,0.0,3134.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,744.0,2.0,Tue Apr 25 00:37:54 +0000 2017,2502.0,No,No,25748.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.020421187,3.0,0.0,0.129546905,22.0,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134,0,User Desc,No,No,No,No,No,No,No,No,No,No
333.0,13.0,0.039039039,8.0,1.625,9.0,324.0,0.0,13.0,0.0,13.0,0.0,0.0,887.0,2362.0,3.0,Fri Apr 28 15:59:03 +0000 2017,73585.0,No,No,54601.0,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,0.732732733,23.0,0.0,2.612612613,27.0,No,No,No,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,12.0,331,2,User Desc,No,No,No,No,No,No,No,No,No,No
1138.0,297.0,0.260984183,174.0,1.706896552,21.0,1117.0,3.0,294.0,3.0,280.0,0.0,14.0,3999.0,2997.0,1.0,Sat Apr 29 17:05:12 +0000 2017,62598.0,Yes,No,133838.0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,2.379613357,1260.0,0.0,3.818101933,1951.0,No,No,No,2.0,2.0,0.0,0.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,16.0,1.0,0.0,177.0,1119,19,User Desc,No,No,No,No,No,No,No,No,No,No
498.0,0.0,0.0,0.0,0.0,8.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.0,732.0,77.0,Wed Oct 03 03:53:57 +0000 2012,33968.0,No,No,3416.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,1.497991968,83.0,0.0,7.861445783,292.0,No,No,No,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,498,0,User Desc,No,No,No,No,No,No,No,No,No,No
1357.0,29255.0,21.55858511,640.0,45.7109375,2.0,1355.0,421.0,28834.0,421.0,28831.0,0.0,3.0,161312.0,88958.0,181.0,Sat May 06 00:36:37 +0000 2017,85067.0,No,No,179752.0,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0.0,52.29403095,4245.0,0.0,177.8688283,32794.0,No,No,No,414.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,3.0,128.0,245.0,27.0,0.0,18.0,0.0,3.0,129.0,245.0,28.0,0.0,18030.0,966,391,User Desc,No,No,No,No,No,No,No,No,No,No
