Filename,followers_count,friends_count,verified,statuses_count,following,user_mentions,Num replies with high Toxicity,Num replies with high Severe_Toxicity,Num replies with high Identity_Attack,Num replies with high Insult,Num replies with high Profanity,Num replies with high Threat,Num replies with high other attr,Top Desc Word #1: women,Top Desc Word #2: love,Top Desc Word #3: news,Top Desc Word #4: account,Top Desc Word #5: feminist,Top Desc Word #6: official,Top Desc Word #7: follow,Top Desc Word #8: products,Top Desc Word #9: tweets,Top Desc Word #10: womens
1322818133179170000,229,194,No,3792,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323056257494700000,53,35,No,608,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323185093230290000,2,6,No,3450,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323217423437160000,0,0,No,3965,No,No,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1323267214691060000,11,85,No,147,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323353014367850000,4,8,No,135,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323354589610020000,406,3041,No,897,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323365352433040000,1155,1328,No,12319,No,Yes,0,0,0,1,2,0,0,Yes,No,No,No,No,No,No,No,No,No
1323502098101780000,2,77,No,152,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323537127024460000,2,5,No,3829,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323580998399980000,46,92,No,4243,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323586828557900000,12,63,No,1048,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323627612669790000,1,18,No,183,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323799703780280000,3,112,No,699,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323799703780280000,3,112,No,705,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323799703780280000,3,112,No,762,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323891284788950000,1020,3591,No,28395,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323898969223650000,2,10,No,1624,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323926424504420000,60,4,No,6711,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1323926424504420000,62,4,No,7031,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1324107881948610000,151,122,No,8908,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1324311247203020000,0,26,No,7,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1324357403287180000,2145,1000,No,56755,No,Yes,3,0,22,0,32,3,0,No,No,No,No,No,No,No,No,No,No
1324568569623930000,2778,1,No,622,No,No,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,Yes,No
1324846615773890000,0,2,No,543,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1325126738901260000,1,33,No,50,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1325276603576930000,2018,1612,No,33381,No,Yes,0,0,11,0,13,1,0,No,No,No,No,No,No,No,No,Yes,No
1325297943834970000,20,113,No,184,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1325405201566670000,0,3,No,4,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1325478243114230000,166,682,No,219,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1325494833679460000,1,9,No,13,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1325533868280200000,5,5,No,26,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1325533868280200000,5,5,No,26,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1325535417706410000,224,472,No,199,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1325636601372830000,1,7,No,94,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1325719139219010000,2,38,No,123,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1325755040691180000,8,94,No,86,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,Yes,No,Yes
1326073657827880000,4,6,No,6174,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,Yes,No,No
1326073657827880000,4,6,No,6295,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,Yes,No,No
1326130606850270000,0,20,No,151,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1326252855410430000,0,1,No,14,No,No,0,0,0,0,0,0,0,Yes,No,No,No,Yes,No,No,No,No,No
1326262144288090000,4,9,No,43,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1326429656497730000,15,19,No,68,No,No,0,0,0,0,0,0,0,Yes,Yes,No,No,No,No,No,No,No,No
1326454027,527,179,No,165174,No,Yes,0,0,1,0,2,0,0,No,No,No,No,No,No,No,No,Yes,No
1326557370,540,522,No,29824,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1338105150,2514,338,No,150889,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1344118650,35204,4629,No,929731,No,Yes,0,0,0,0,0,0,0,No,Yes,No,No,No,No,No,No,No,No
134434122,23503,17452,No,192735,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
134434122,23462,17419,No,192394,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
134434122,23178,17329,No,186649,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
134434122,23202,17360,No,187161,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
134434122,23237,17305,No,188229,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
134434122,23275,17318,No,188566,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
134434122,23308,17344,No,189173,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
134434122,23493,17460,No,192749,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
134631446,2576,276,No,281551,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
135283066,124211,991,No,163478,No,Yes,0,0,1,1,6,0,0,No,No,No,No,No,No,No,No,No,No
1354102195,19802,1794,No,3112,No,Yes,0,0,0,0,0,0,0,No,No,No,Yes,No,Yes,No,No,No,No
135922295,52399,40514,No,266912,No,Yes,0,0,0,1,0,0,0,No,No,No,No,No,No,No,No,No,No
13608142,3580,3589,No,38909,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
136361303,13921976,462,Yes,163772,No,Yes,0,0,0,0,6,0,0,No,No,No,No,No,Yes,No,No,No,No
1368346471,53802,270,No,54255,No,Yes,0,0,0,0,8,0,0,No,No,No,No,No,No,No,No,No,No
1368346471,54126,273,No,54366,No,Yes,0,0,0,0,6,1,0,No,No,No,No,No,No,No,No,No,No
1368346471,54890,280,No,54583,No,Yes,0,0,0,0,5,1,0,Yes,No,No,No,No,No,No,No,No,No
137175146,20740,1048,No,75128,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
1372087051,2585,908,No,3379,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1373383357,5567,400,No,5516,No,Yes,0,0,0,0,2,0,0,Yes,No,No,Yes,No,No,No,No,No,No
137439711,33797,130,No,218178,No,Yes,0,0,2,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1379138809,14191,5813,No,34442,No,Yes,0,0,0,0,0,1,0,No,No,No,No,No,No,No,No,No,No
1380327146,4502,627,No,267477,No,Yes,0,0,1,0,3,1,0,No,No,No,No,No,No,No,No,No,No
138168339,103983,3983,No,431049,No,Yes,10,0,3,47,55,8,0,No,No,No,No,No,No,No,No,No,No
138418838,4153,3819,No,1709372,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
138709495,1449,675,No,58622,No,Yes,0,0,2,0,0,0,0,No,No,No,No,No,No,No,No,No,No
138978874,31100,824,No,623210,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1399640347,14274,177,No,22567,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,Yes,No
1403448810,2802,2406,No,9290,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1406351384,18689,1185,No,226364,No,Yes,0,0,0,0,0,0,0,No,No,No,No,Yes,No,No,No,No,No
14095052,277446,2722,Yes,30393,No,Yes,0,0,0,0,4,0,0,No,No,No,No,No,No,No,No,No,No
14095052,276964,2713,Yes,30324,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
14095052,276995,2715,Yes,30329,No,Yes,0,0,0,0,0,1,0,No,No,No,No,No,No,No,No,No,No
14095052,277526,2727,Yes,30402,No,Yes,0,0,0,0,2,1,0,No,No,No,No,No,No,No,No,No,No
1411447658,75226,509,No,146017,No,Yes,0,0,0,0,2,0,0,No,No,No,No,No,No,No,No,No,No
141267695,4414,1363,No,207940,No,Yes,2,0,0,0,5,0,0,No,No,No,No,No,No,No,No,No,No
14159148,13489613,1185,Yes,78013,No,Yes,0,0,0,1,2,0,0,No,No,No,Yes,No,Yes,No,No,No,No
14173315,8324764,1849,Yes,290905,No,Yes,5,0,4,21,33,5,0,No,No,Yes,No,No,No,No,No,No,No
1418545093,42,22,No,207362,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1418545093,43,22,No,210243,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
141994025,5127,3778,No,255739,No,Yes,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
14293310,17984822,507,Yes,365740,No,Yes,1,0,1,13,20,1,0,No,No,Yes,No,No,No,No,No,No,No
1430074184,4571,2661,No,11165,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
14301366,343158,4581,Yes,381394,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
14301366,343016,4581,Yes,381223,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
14301366,341445,4583,Yes,378847,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
14301366,341713,4582,Yes,379315,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
14301366,341867,4582,Yes,379526,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
14301366,342094,4581,Yes,379886,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
14301366,343197,4581,Yes,381440,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
143025493,5709,2467,Yes,7099,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1436704574,1186,382,No,16591,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1438183039,3233,1764,No,132473,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1439700691,5591,6104,No,286454,No,Yes,0,0,0,1,2,0,0,No,No,No,No,No,No,No,No,No,No
1439980116,20,67,No,3739,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,Yes,No,No
146374545,1736,1138,No,33445,No,Yes,0,0,0,5,1,0,0,No,No,No,No,No,No,No,No,No,No
14677919,9015671,372,Yes,119464,No,Yes,1,0,1,6,23,2,0,No,No,No,No,No,No,No,No,No,No
146825871,2394,1612,No,331700,No,No,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
146853305,4138,1560,No,278634,No,Yes,0,0,0,2,2,0,0,No,No,No,No,No,No,No,No,No,No
147056387,18660,2221,No,76083,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
148403305,3615,3261,No,33390,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
149585330,2890,1294,No,1429168,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
149585330,2890,1293,No,1432634,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1497738242,14432,9733,No,434117,No,Yes,0,0,0,0,0,0,0,No,Yes,No,No,No,No,No,No,No,Yes
15070269,16173,5324,Yes,147591,No,Yes,2,0,0,2,23,2,0,No,No,No,No,No,No,No,No,No,No
1511386590,5589,2094,No,73750,No,Yes,0,0,0,0,0,0,0,No,No,No,No,Yes,No,No,No,No,No
1515875857,1348,302,No,1106,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,Yes
1517458362,988,2357,No,32035,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1521333702,4628,778,No,94985,No,Yes,0,0,1,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1524959642,14730,127,Yes,23350,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1524959642,14720,127,Yes,23318,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1524959642,14725,125,Yes,23311,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1524959642,14655,122,Yes,23140,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1524959642,14663,122,Yes,23187,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1524959642,14678,122,Yes,23208,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1524959642,14733,127,Yes,23355,No,Yes,0,0,0,0,1,0,0,Yes,No,No,No,No,No,No,No,No,No
152680548,1295,502,No,32298,No,Yes,0,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No
152984643,4666,381,No,334143,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
153558139,39932,7180,Yes,42036,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1536236778,31846,802,Yes,71070,No,Yes,0,0,0,0,1,0,0,No,No,Yes,No,No,No,No,No,No,No
1536236778,31848,804,Yes,71345,No,Yes,0,0,0,0,1,0,0,No,No,Yes,No,No,No,No,No,No,No
1536236778,31995,807,Yes,72286,No,Yes,0,0,0,0,1,0,0,No,No,Yes,No,No,No,No,No,No,No
1540470840,1722,869,No,101096,No,No,0,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No
154104994,1973,1877,No,51531,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
154104994,2024,1883,No,52319,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1544202002,36993,487,No,62817,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1549872576,6895,7421,No,95834,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1549872576,6844,7383,No,94286,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1549872576,6859,7391,No,94604,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1549872576,6869,7394,No,94863,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1549872576,6894,7422,No,95867,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1551319303,1899,4581,No,101461,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
155488031,20027,840,Yes,17818,No,Yes,0,0,1,1,3,0,0,No,No,No,No,No,No,No,No,No,No
1563448554,3593,2417,No,77624,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
15639696,5821442,129,Yes,65809,No,Yes,0,0,0,0,0,0,0,No,No,Yes,No,No,No,Yes,No,No,No
15639696,5824687,129,Yes,65810,No,Yes,0,0,0,0,0,0,0,No,No,Yes,No,No,No,Yes,No,No,No
15639696,5932804,129,Yes,65950,No,Yes,0,0,0,0,0,0,0,No,No,Yes,No,No,No,Yes,No,No,No
1566069020,32557,243,Yes,7417,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
1569070813,1759,3812,No,1528032,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1569070813,1758,3811,No,1526019,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1569070813,1773,3824,No,1498398,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1569070813,1771,3824,No,1500080,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1569070813,1773,3819,No,1506119,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1569070813,1763,3813,No,1517958,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1569070813,1759,3812,No,1528415,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
157114101,6018,905,No,231913,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
157277150,15763,685,No,302081,No,Yes,0,0,0,3,1,2,0,No,No,No,No,No,No,No,No,No,No
15762575,81648,2108,Yes,94481,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1577680016,9136,1923,No,11157,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1581775122,1757,4572,No,30017,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1585589059,115479,1688,Yes,9946,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1585589059,115846,1691,Yes,9992,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1585589059,116691,1703,Yes,10049,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
1589302393,787,728,No,14217,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
159638969,24087,6265,No,283756,No,No,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
1596829382,2851,4830,No,1434370,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1599531230,12956,1254,No,49241,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
16031206,99,85,No,46914,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1605209582,1483,936,No,41417,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
160706107,19872,3158,No,38474,No,Yes,0,0,0,0,0,1,0,No,No,No,No,No,No,No,No,No,No
1609182792,398,1238,No,9556,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,Yes,No,No
1609182792,397,1236,No,9789,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,Yes,No,No
1609182792,398,1234,No,10871,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,Yes,No,No
160995279,29023,3173,No,68127,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1610416134,21,388,No,2058,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
16112599,9727,704,No,58665,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
161967306,9644,2559,No,6356,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
162319133,12248,626,No,206445,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
162322530,17974,7190,No,307400,No,Yes,1,0,1,0,2,2,0,No,No,No,No,No,No,No,No,No,No
16254381,233972,1585,Yes,33911,No,Yes,10,0,0,4,35,0,0,No,No,No,No,No,No,No,No,No,No
16265742,182086,8479,Yes,281647,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
16286419,31300,7026,No,34558,No,Yes,0,0,0,4,1,0,0,No,No,No,No,Yes,No,No,No,No,No
16286419,31817,7117,No,35224,No,Yes,0,0,0,2,3,0,0,No,No,No,No,Yes,No,No,No,No,No
1638286710,364,147,No,30883,No,Yes,0,0,0,1,3,0,0,No,No,No,No,No,No,No,No,No,No
1644749448,1135,406,No,115388,No,Yes,1,0,0,0,0,0,0,No,No,No,No,Yes,No,Yes,No,Yes,No
1651106192,2176,669,No,63087,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
16523905,171200,4759,Yes,73967,No,Yes,1,0,0,7,12,1,0,No,No,No,No,No,No,No,No,No,No
1658223242,1792,1625,No,59390,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
16648414,63606,60591,No,43157,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
16681111,860649,2654,Yes,8649,No,Yes,0,0,0,2,5,0,0,No,No,No,No,No,No,No,No,No,No
16681111,860715,2655,Yes,8629,No,Yes,0,0,0,1,4,0,0,No,No,No,No,No,No,No,No,No,No
16683014,432934,1827,Yes,312046,No,Yes,0,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No
16683014,433463,1827,Yes,312342,No,Yes,0,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No
16684243,236241,8249,Yes,77465,No,Yes,2,0,0,19,18,2,0,No,No,No,No,No,No,No,No,No,No
16698116,3932,492,No,428526,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
167052223,2600,3363,No,42401,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
16736682,24904,1562,Yes,27144,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,Yes,No
1676194500,1579,1711,No,3486,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
16873455,170533,5440,Yes,78042,No,Yes,4,0,2,12,19,2,0,No,No,No,No,No,No,No,No,No,No
16948493,260715,478,Yes,86594,No,Yes,8,0,31,13,95,10,0,No,No,No,No,No,No,No,No,No,No
16948493,260742,478,Yes,86778,No,Yes,28,0,70,43,231,11,0,No,No,No,No,No,No,No,No,No,No
16948493,260254,481,Yes,87000,No,Yes,17,0,85,47,252,18,0,No,No,No,No,No,No,No,No,No,No
169487547,566,1297,No,26805,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1695751393,0,2017,No,203021,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
16973333,3513082,691,Yes,1085203,No,Yes,18,0,3,105,165,15,0,No,No,Yes,No,No,No,No,No,No,No
16973333,3527061,688,Yes,1091937,No,Yes,24,0,5,90,212,20,0,No,No,Yes,No,No,No,No,No,No,No
170080701,18190,5282,Yes,97831,No,Yes,0,0,0,0,1,1,0,No,No,No,No,No,No,No,No,No,No
1703561521,57467,3288,No,278991,No,Yes,1,1,6,18,20,12,0,No,No,No,No,No,No,No,No,No,No
1710610410,4061,1955,No,63226,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
17137628,1987716,4256,Yes,63208,No,Yes,0,0,0,0,6,2,0,Yes,No,No,No,No,No,No,No,No,Yes
17137628,1986706,4256,Yes,63182,No,Yes,0,0,0,1,4,2,0,Yes,No,No,No,No,No,No,No,No,Yes
17137628,1965790,4255,Yes,62846,No,Yes,1,0,7,10,63,3,0,Yes,No,No,No,No,No,No,No,No,Yes
17137628,1973894,4256,Yes,62942,No,Yes,9,0,2,13,41,3,0,Yes,No,No,No,No,No,No,No,No,Yes
17137628,1976251,4254,Yes,62980,No,Yes,13,0,4,23,76,3,0,Yes,No,No,No,No,No,No,No,No,Yes
17137628,1988024,4255,Yes,63220,No,Yes,0,0,0,1,10,6,0,Yes,No,No,No,No,No,No,No,No,Yes
1714358744,2816,1736,No,22251,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
17164959,3069,2002,No,137310,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
171671061,3031,2371,No,311310,No,No,0,0,0,1,0,1,0,No,No,No,No,No,No,No,No,No,No
1722744416,54,141,No,3088,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1726627231,66979,3223,No,603777,No,Yes,0,0,6,1,6,2,0,No,No,No,No,No,No,No,No,No,No
1726627231,67221,3224,No,604551,No,Yes,0,0,2,2,9,2,0,No,No,No,No,No,No,No,No,No,No
1726627231,67769,3224,No,605790,No,Yes,2,0,3,0,8,4,0,No,No,No,No,No,No,No,No,No,No
1726627231,68654,3233,No,607662,No,Yes,0,0,1,1,6,1,0,No,No,No,No,No,No,No,No,No,No
1726627231,69421,3242,No,609811,No,Yes,2,0,8,0,28,4,0,No,No,No,No,No,No,No,No,No,No
1729193269,4416,2938,No,210436,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
17312690,8424,7009,No,60340,No,Yes,0,0,0,0,3,2,0,No,No,No,No,No,No,No,No,No,No
17446621,3294631,2742,Yes,434278,No,Yes,7,0,0,23,133,7,0,No,No,Yes,No,No,No,No,No,No,No
174483668,10660,11701,No,380098,No,Yes,0,0,0,0,6,0,0,No,No,No,No,No,No,No,No,No,No
17525171,2561864,247972,Yes,319703,No,Yes,7,0,3,11,125,4,0,No,No,No,No,No,No,No,No,No,No
176335256,4942,898,No,425205,No,Yes,0,0,0,0,1,0,0,No,Yes,No,No,No,No,No,No,No,No
177654401,2034,515,No,2173,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,Yes
178039870,3760,82,No,5151,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,Yes,No,No
17834111,10376,455,No,3905,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
17899109,2122950,936,Yes,15075,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
18052474,57212,7545,Yes,381679,No,Yes,0,0,0,0,5,0,0,No,No,No,No,No,No,No,No,No,No
181634354,2186,2111,No,106068,No,Yes,0,0,0,0,2,0,0,No,No,No,No,No,No,No,No,No,No
183189004,224,1220,No,46818,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
18499340,9,158,No,5937,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
18499340,9,159,No,6105,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
18499340,9,159,No,6562,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
1850195078,791,1157,No,20947,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
185218989,3927,1550,No,245521,No,Yes,0,0,0,0,0,1,0,No,No,No,No,No,No,No,No,No,No
185359288,10201,1073,No,625280,No,Yes,1,0,1,0,1,0,0,No,No,No,No,No,No,No,No,No,No
1856579988,15838,7075,No,217948,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
186011059,6993,889,No,213140,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
1863356846,21650,1065,Yes,9705,No,Yes,0,0,0,1,0,0,0,No,No,No,No,No,No,No,No,No,No
187391171,405,2206,No,17519,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
