Parent tweets,Replies to parents,Avg replies per parent,Parent tweets with replies,Avg replies per parent with replies,Toxic parent tweets,Non-toxic parent tweets,Toxic replies,Non-toxic replies,Toxic replies to non-toxic parents,Non-toxic replies to non-toxic parents,Toxic replies to toxic parents,Non-toxic replies to toxic parents,Followers_count,Friends_count,Listed_count,Favourites_count,Verified,Statuses_count,Retweet_count min,Retweet_count avg,Retweet_count max,Favorite_count min,Favorite_count avg,Favorite_count max,Possibly_sensitive,Repliers with min 1 toxic reply,High toxicity parents,High severe_toxicity parents,High identity_attack parents,High insult parents,High profanity parents,High threat parents,High other attr parents,High toxicity replies,High severe_toxicity replies,High identity_attack replies,High insult replies,High profanity replies,High threat replies,High other attr replies,Repliers,<3 replies parents,>=3 replies parents,Women,Love,News,Account,Feminist,Official,Follow,Products,Tweets,Womens,Toxicity
3200.0,17.0,0.0053125,9.0,1.888888889,213.0,2987.0,0.0,17.0,0.0,17.0,0.0,0.0,94.0,2.0,1.0,11.0,0,25243.0,0.0,0.0328125,17.0,0.0,0.2028125,79.0,0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3198,2,0,0,0,0,0,0,0,0,0,0,213.0
1086.0,0.0,0.0,0.0,0.0,40.0,1046.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,714.0,5.0,14709.0,0,31294.0,0.0,0.523020258,39.0,0.0,1.326887661,64.0,1,0.0,3.0,0.0,10.0,3.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086,0,0,0,0,0,0,0,0,0,0,0,40.0
532.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,0,534.0,0.0,0.018796992,2.0,0.0,0.028195489,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532,0,0,0,0,0,0,0,0,0,0,0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1744.0,1523.0,0.0,1100.0,0,4070.0,0.0,0.888888889,4.0,0.0,1.444444444,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,2.0,0.0,0,38.0,0.0,1.736842105,11.0,0.0,12.84210526,102.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,0,0,0,0,0,0,0,0,0,0,0.0
1386.0,1633.0,1.178210678,318.0,5.135220126,7.0,1379.0,5.0,1628.0,5.0,1622.0,0.0,6.0,93213.0,5880.0,134.0,38.0,0,791774.0,0.0,15.66161616,2408.0,0.0,38.70851371,1928.0,1,5.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1230.0,1238,148,0,0,0,0,0,0,0,0,0,0,12.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,0.0,36.0,0,10357.0,0.0,0.0,0.0,0.0,0.01125,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
1601.0,84.0,0.052467208,50.0,1.68,1.0,1600.0,0.0,84.0,0.0,83.0,0.0,1.0,186299.0,0.0,1285.0,0.0,0,1601.0,3.0,160.1205497,1148.0,40.0,582.5740162,3424.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1595,6,0,0,0,0,0,0,0,0,0,0,1.0
190.0,70.0,0.368421053,53.0,1.320754717,0.0,190.0,0.0,70.0,0.0,70.0,0.0,0.0,3191.0,2560.0,15.0,6475.0,0,71496.0,0.0,0.784210526,7.0,0.0,3.221052632,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,186,4,0,0,0,0,0,0,0,0,0,0,0.0
470.0,50.0,0.106382979,46.0,1.086956522,0.0,470.0,0.0,50.0,0.0,50.0,0.0,0.0,3257.0,2443.0,14.0,7108.0,0,72978.0,0.0,0.787234043,13.0,0.0,2.931914894,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,469,1,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,1.0,0.0003125,1.0,1.0,0.0,3200.0,0.0,1.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0,4293.0,0.0,0.098125,7.0,0.0,0.1465625,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,4.0,0.00125,4.0,1.0,0.0,3200.0,0.0,4.0,0.0,4.0,0.0,0.0,13.0,15.0,0.0,0.0,0,6122.0,0.0,0.0034375,2.0,0.0,0.011875,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
147.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,117.0,0.0,128.0,0,164.0,0.0,0.115646259,1.0,0.0,0.197278912,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,1.0,3199.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,1198.0,3.0,0.0,0,55014.0,0.0,0.00125,1.0,0.0,0.0028125,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,1.0
206.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,5.0,0,206.0,0.0,0.0,0.0,0.0,0.024271845,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,0,0,0,0,0,0,0,0,0,0,0,0.0
504.0,2.0,0.003968254,2.0,1.0,0.0,504.0,0.0,2.0,0.0,2.0,0.0,0.0,4015.0,495.0,22.0,6.0,0,548.0,0.0,14.29563492,374.0,0.0,49.16666667,1210.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,504,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,665.0,0.0,42.0,0,12237.0,0.0,0.0015625,1.0,0.0,0.0109375,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,1.0,3199.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,666.0,0.0,42.0,0,12237.0,0.0,0.0015625,1.0,0.0,0.0109375,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,1.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,666.0,0.0,42.0,0,12237.0,0.0,0.0015625,1.0,0.0,0.0109375,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,666.0,0.0,42.0,0,12237.0,0.0,0.0015625,1.0,0.0,0.0109375,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3197.0,0.0,0.0,0.0,0.0,2.0,3195.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,667.0,0.0,42.0,0,12237.0,0.0,0.001563966,1.0,0.0,0.010947764,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3197,0,0,0,0,0,0,0,0,0,0,0,2.0
1299.0,0.0,0.0,0.0,0.0,85.0,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,77.0,4.0,6022.0,0,12104.0,0.0,0.066204773,4.0,0.0,0.724403387,33.0,1,0.0,12.0,0.0,0.0,5.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299,0,0,0,0,0,0,0,0,0,0,0,85.0
3200.0,39.0,0.0121875,39.0,1.0,0.0,3200.0,0.0,39.0,0.0,39.0,0.0,0.0,347.0,3305.0,4.0,456.0,0,20753.0,0.0,0.0240625,5.0,0.0,0.2803125,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
263.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,431.0,2.0,518.0,0,765.0,0.0,1.562737643,33.0,0.0,1.680608365,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,0,0,0,0,0,0,0,0,0,0,0,0.0
235.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,252.0,0.0,2256.0,0,3271.0,0.0,1.978723404,40.0,0.0,1.982978723,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,0,0,0,0,0,0,0,0,0,0,0,0.0
236.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,252.0,0.0,2267.0,0,3278.0,0.0,1.974576271,40.0,0.0,1.983050847,62.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,0,0,0,0,0,0,0,0,0,0,0,0.0
1597.0,51.0,0.031934878,38.0,1.342105263,0.0,1597.0,0.0,51.0,0.0,51.0,0.0,0.0,82784.0,0.0,492.0,0.0,0,1597.0,0.0,58.11709455,844.0,2.0,205.0557295,2540.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1595,2,0,0,0,0,0,0,0,0,0,0,0.0
1701.0,16.0,0.009406232,12.0,1.333333333,1.0,1700.0,0.0,16.0,0.0,16.0,0.0,0.0,85997.0,0.0,496.0,0.0,0,1701.0,0.0,58.31158142,833.0,2.0,205.1081717,2529.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1700,1,0,0,0,0,0,0,0,0,0,0,1.0
242.0,17.0,0.070247934,8.0,2.125,0.0,242.0,0.0,17.0,0.0,17.0,0.0,0.0,2955.0,3242.0,15.0,5397.0,0,1211.0,0.0,28.88429752,503.0,3.0,51.92561983,1353.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,240,2,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,139.0,0.0,2.0,0,11383.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,138.0,0.0,2.0,0,11383.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,139.0,0.0,2.0,0,11419.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,203.0,0.0,457.0,0,118.0,0.0,0.527777778,4.0,0.0,2.25,15.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,0,0,0,0,0,0,0,0,0,0.0
253.0,3.0,0.011857708,2.0,1.5,0.0,253.0,0.0,3.0,0.0,3.0,0.0,0.0,278.0,201.0,0.0,4843.0,0,949.0,0.0,0.66798419,13.0,0.0,2.996047431,107.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,253,0,1,0,0,0,0,0,0,0,0,0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0,0,0,0,0,0,0,0,0,0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0,0,0,0,0,0,0,0,0,0,0.0
2715.0,0.0,0.0,0.0,0.0,0.0,2715.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,43.0,0.0,12.0,0,2776.0,0.0,0.001841621,1.0,0.0,0.005156538,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2715,0,0,0,0,0,0,0,0,0,0,0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.0,1944.0,0.0,2785.0,0,3770.0,0.0,2.676470588,12.0,0.0,4.441176471,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0.0
1074.0,17.0,0.015828678,15.0,1.133333333,2.0,1072.0,0.0,17.0,0.0,17.0,0.0,0.0,1458.0,1964.0,0.0,8619.0,0,5602.0,0.0,2.016759777,16.0,0.0,1.918994413,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1074,0,0,0,0,0,0,0,0,0,0,0,2.0
151.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,60.0,0,1922.0,0.0,2.430463576,5.0,0.0,0.258278146,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,0,0,0,0,0,0,0,0,0,0,0,0.0
62.0,6.0,0.096774194,5.0,1.2,1.0,61.0,0.0,6.0,0.0,6.0,0.0,0.0,1289.0,1163.0,1.0,4075.0,0,8266.0,0.0,2.274193548,8.0,0.0,1.629032258,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,62,0,0,0,0,1,0,0,0,0,0,0,1.0
1368.0,109.0,0.079678363,85.0,1.282352941,182.0,1186.0,11.0,98.0,9.0,78.0,2.0,20.0,1954.0,844.0,15.0,3.0,0,20372.0,0.0,9.75877193,6604.0,0.0,25.47149123,22579.0,0,9.0,6.0,0.0,46.0,1.0,126.0,3.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,77.0,1361,7,0,0,0,0,0,0,0,0,0,0,193.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,2.0,0,4036.0,0.0,0.006875,1.0,0.0,0.0134375,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,2.0,0,4732.0,0.0,0.01375,1.0,0.0,0.013125,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,154.0,3046.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,10.0,1.0,0.0,0,4357.0,0.0,0.011875,1.0,0.0,0.034375,11.0,0,0.0,42.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,154.0
884.0,19.0,0.021493213,18.0,1.055555556,80.0,804.0,1.0,18.0,1.0,17.0,0.0,1.0,30468.0,44.0,204.0,4794.0,0,7964.0,0.0,19.76244344,372.0,0.0,63.53393665,1043.0,1,1.0,7.0,0.0,11.0,3.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,884,0,0,0,0,0,0,0,0,0,0,0,81.0
916.0,26.0,0.028384279,16.0,1.625,17.0,899.0,0.0,26.0,0.0,26.0,0.0,0.0,2149.0,887.0,6.0,2431.0,0,7506.0,0.0,3.816593886,1553.0,0.0,12.1430131,4584.0,0,0.0,2.0,0.0,2.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,914,2,0,0,0,0,0,0,0,0,0,0,17.0
430.0,14.0,0.03255814,8.0,1.75,8.0,422.0,0.0,14.0,0.0,14.0,0.0,0.0,841.0,1638.0,0.0,9794.0,0,9537.0,0.0,3.546511628,165.0,0.0,5.246511628,396.0,0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,429,1,0,0,0,0,0,0,0,0,0,0,8.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0,4118.0,0.0,0.00125,1.0,0.0,0.006875,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
496.0,3.0,0.006048387,3.0,1.0,0.0,496.0,0.0,3.0,0.0,3.0,0.0,0.0,674.0,8.0,7.0,40.0,0,529.0,2.0,23.06854839,114.0,6.0,28.80443548,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,496,0,0,0,0,1,0,1,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,16799.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,16799.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,16799.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
2565.0,99.0,0.038596491,87.0,1.137931034,118.0,2447.0,4.0,95.0,3.0,86.0,1.0,9.0,933.0,444.0,5.0,7229.0,0,20517.0,0.0,0.257309942,39.0,0.0,1.233528265,144.0,1,4.0,6.0,0.0,0.0,5.0,104.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,62.0,2562,3,0,0,0,0,0,0,0,0,0,0,122.0
526.0,22.0,0.041825095,10.0,2.2,1.0,525.0,0.0,22.0,0.0,22.0,0.0,0.0,4878.0,416.0,37.0,9357.0,0,3503.0,0.0,13.83460076,359.0,1.0,53.79467681,1286.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,524,2,0,0,0,0,0,0,0,0,0,0,1.0
1512.0,260.0,0.171957672,185.0,1.405405405,68.0,1444.0,7.0,253.0,7.0,245.0,0.0,8.0,540.0,463.0,0.0,16863.0,0,29808.0,0.0,0.814153439,968.0,0.0,3.525132275,3346.0,0,5.0,5.0,0.0,19.0,2.0,36.0,6.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,103.0,1501,11,0,0,0,0,0,0,0,0,0,0,75.0
734.0,17.0,0.023160763,14.0,1.214285714,79.0,655.0,0.0,17.0,0.0,17.0,0.0,0.0,58.0,94.0,0.0,35421.0,0,5611.0,0.0,0.117166213,7.0,0.0,0.520435967,17.0,0,0.0,2.0,0.0,36.0,2.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,733,1,0,0,0,0,0,0,0,0,0,0,79.0
136.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,525.0,0.0,9.0,0,138.0,0.0,1.735294118,2.0,0.0,1.955882353,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,0,0,0,0,0,0,0,0,1,0,0,0.0
716.0,0.0,0.0,0.0,0.0,0.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,513.0,1.0,4102.0,0,5256.0,0.0,3.412011173,323.0,0.0,3.727653631,336.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716,0,0,0,0,0,0,0,0,0,0,0,0.0
493.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,584.0,0.0,137.0,0,695.0,0.0,0.040567951,2.0,0.0,0.367139959,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,0,0,0,0,0,0,0,0,0,0,0,0.0
493.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,585.0,0.0,137.0,0,695.0,0.0,0.040567951,2.0,0.0,0.367139959,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,0,0,0,0,0,0,0,0,0,0,0,0.0
258.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,576.0,0,265.0,0.0,0.003875969,1.0,0.0,1.19379845,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,0,0,0,0,0,0,0,0,0,0,0,0.0
1205.0,0.0,0.0,0.0,0.0,1.0,1204.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,2683.0,3.0,37760.0,0,15580.0,0.0,1.258091286,34.0,0.0,8.789211618,404.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205,0,0,0,0,0,0,0,0,0,0,0,1.0
1165.0,203.0,0.174248927,96.0,2.114583333,14.0,1151.0,6.0,197.0,6.0,190.0,0.0,7.0,1651.0,2715.0,4.0,40036.0,0,16471.0,0.0,1.12360515,16.0,0.0,8.217167382,398.0,0,6.0,1.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,139.0,1146,19,0,0,0,0,0,0,0,0,0,0,20.0
18.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,88.0,0.0,13764.0,0,7214.0,0.0,0.055555556,1.0,0.0,1.777777778,10.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,1.0
45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,105.0,1.0,1.0,0,70.0,0.0,0.2,1.0,0.0,1.244444444,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,1,0,0,0,0,0,0,0,0,0,0.0
1387.0,9.0,0.006488825,7.0,1.285714286,17.0,1370.0,0.0,9.0,0.0,9.0,0.0,0.0,4913.0,119.0,10.0,59156.0,0,64168.0,0.0,0.560201875,49.0,0.0,3.401586157,243.0,0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1387,0,0,0,0,0,0,0,0,0,0,0,17.0
