followers_count,friends_count,verified,statuses_count,women,love,news,account,feminist,official,follow,products,tweets,womens,Toxicity
46.0,101.0,0,287943.0,0,0,0,0,0,0,0,0,0,0,0.0
678.0,810.0,0,4585.0,0,0,0,0,0,0,0,0,0,0,0.0
701.0,439.0,0,16561.0,0,0,0,0,0,0,0,0,0,0,1.0
7.0,11.0,0,122846.0,0,0,1,0,0,0,0,0,0,0,0.0
61.0,344.0,0,2687.0,0,0,0,0,0,0,0,0,0,0,0.0
2285.0,1733.0,0,12695.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,29.0,0,841.0,0,0,0,0,0,0,0,0,0,0,0.0
188.0,213.0,0,29518.0,0,0,0,0,0,0,0,0,0,0,0.0
195.0,213.0,0,29998.0,0,0,0,0,0,0,0,0,0,0,0.0
224.0,218.0,0,33211.0,0,0,0,0,0,0,0,0,0,0,0.0
5.0,90.0,0,346.0,0,0,0,0,0,0,0,0,0,0,0.0
9.0,60.0,0,17.0,0,0,0,0,0,0,0,0,0,0,0.0
652.0,205.0,0,1333.0,0,0,0,0,0,0,0,1,0,0,0.0
509.0,2166.0,0,535.0,0,0,0,0,0,1,0,0,0,0,0.0
3.0,5.0,0,813.0,0,0,0,0,0,0,0,0,0,0,0.0
1790.0,1705.0,0,26819.0,0,0,0,0,0,0,0,0,0,0,1.0
16.0,15.0,0,144.0,0,0,0,0,0,0,0,0,0,0,0.0
8.0,10.0,0,19131.0,0,0,0,0,0,0,0,0,0,0,0.0
41.0,4.0,0,3974.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,210.0,0,3905.0,0,0,0,0,0,0,0,1,0,0,0.0
6.0,211.0,0,4092.0,0,0,0,0,0,0,0,1,0,0,0.0
557.0,384.0,0,6507.0,1,1,0,0,0,0,0,0,0,0,0.0
11.0,89.0,0,4371.0,0,1,0,1,0,0,0,0,0,0,0.0
52.0,96.0,0,6674.0,0,1,0,0,0,0,0,0,0,0,0.0
39.0,47.0,0,1474.0,0,0,0,0,0,0,0,0,0,0,0.0
446.0,1420.0,0,5836.0,0,0,0,0,0,0,0,0,0,0,0.0
59.0,121.0,0,1395.0,1,0,0,0,0,0,0,0,0,0,0.0
3700.0,119.0,0,3110.0,0,0,0,0,0,0,0,0,0,0,2.0
2295.0,2509.0,0,17469.0,0,0,0,0,0,0,0,0,0,0,0.0
35.0,0.0,0,7519.0,0,0,1,0,0,0,0,0,0,0,0.0
37.0,0.0,0,8215.0,0,0,1,0,0,0,0,0,0,0,0.0
104.0,483.0,0,4686.0,0,0,0,0,0,0,0,0,0,0,0.0
101.0,484.0,0,3990.0,0,0,0,0,0,0,0,0,0,0,0.0
104.0,484.0,0,4710.0,0,0,0,0,0,0,0,0,0,0,0.0
32826.0,0.0,0,2669.0,0,0,0,0,0,0,0,0,0,0,4.0
32339.0,0.0,0,2664.0,0,0,0,0,0,0,0,0,0,0,2.0
3.0,25.0,0,6670.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,36.0,0,27.0,0,0,0,0,0,0,0,0,0,1,0.0
138.0,115.0,0,433.0,0,0,0,0,0,0,0,0,0,0,0.0
1015.0,320.0,0,15242.0,0,0,0,0,0,0,0,0,0,0,3.0
361.0,586.0,0,9393.0,0,0,0,0,0,0,0,0,0,0,0.0
14828.0,827.0,0,12749.0,0,0,0,0,0,0,0,0,0,0,0.0
18524.0,5352.0,0,75548.0,0,0,1,1,0,0,0,0,0,0,56.0
11.0,26.0,0,6034.0,0,0,0,0,0,0,0,0,0,0,0.0
13.0,26.0,0,6394.0,0,0,0,0,0,0,0,0,0,0,0.0
777.0,409.0,0,1631.0,0,0,0,0,0,0,0,0,0,0,0.0
97.0,229.0,0,1669.0,0,0,0,0,0,0,0,0,0,0,0.0
4256.0,4998.0,0,24109.0,0,0,0,0,0,0,0,0,0,0,0.0
4667.0,5005.0,0,27117.0,0,0,0,0,0,0,0,0,0,0,0.0
4683.0,3592.0,0,51172.0,0,0,0,0,0,0,0,0,0,0,1.0
810.0,1035.0,0,8068.0,0,0,0,0,0,0,0,0,0,0,0.0
808.0,1033.0,0,8068.0,0,0,0,0,0,0,0,0,0,0,0.0
1756.0,363.0,0,7857.0,1,0,0,0,0,0,0,0,0,0,0.0
1626.0,524.0,0,1220.0,0,0,0,0,0,0,0,0,0,0,1.0
55.0,22.0,0,260496.0,0,0,0,0,0,0,0,0,0,0,0.0
21.0,20.0,0,4885.0,0,0,0,0,0,0,0,0,0,0,0.0
21.0,20.0,0,4841.0,0,0,0,0,0,0,0,0,0,0,0.0
527.0,1504.0,0,7242.0,0,0,0,0,0,0,0,0,0,0,0.0
251.0,1511.0,0,3569.0,0,0,0,0,0,0,0,0,0,0,0.0
250.0,254.0,0,10320.0,0,0,0,0,0,0,0,0,0,0,0.0
232.0,252.0,0,9946.0,0,0,0,0,0,0,0,0,0,0,0.0
178.0,155.0,0,2439.0,0,0,0,0,0,0,0,0,0,0,0.0
24.0,19.0,0,5391.0,0,0,0,0,0,0,0,1,0,0,0.0
25.0,19.0,0,5991.0,0,0,0,0,0,0,0,1,0,0,0.0
998.0,947.0,0,21781.0,0,0,0,0,0,0,0,0,0,0,7.0
398.0,264.0,0,59463.0,0,0,0,0,0,0,0,0,0,0,4.0
4653.0,33.0,0,349.0,0,0,0,0,0,0,1,0,0,0,0.0
3240.0,4898.0,0,1776.0,0,0,0,0,0,0,0,0,0,0,0.0
3341.0,3436.0,0,2435.0,0,0,0,0,0,0,0,0,0,0,0.0
7491.0,1565.0,0,81980.0,0,0,0,0,0,0,0,0,0,0,0.0
141.0,118.0,0,5236.0,0,0,1,0,0,0,1,0,0,0,0.0
56277.0,0.0,0,773.0,0,0,0,1,0,0,0,0,0,0,3.0
3782.0,5000.0,0,84667.0,0,0,0,0,0,0,0,0,0,0,1.0
7.0,0.0,0,34179.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,0.0,0,34147.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,0.0,0,34134.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,0.0,0,33716.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,0.0,0,34185.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,6.0,0,33687.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,6.0,0,33458.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,7.0,0,34023.0,0,0,0,0,0,0,0,0,0,0,0.0
9487.0,943.0,0,59473.0,0,0,0,0,0,0,0,0,1,0,0.0
2.0,0.0,0,6018.0,0,0,0,0,0,0,0,0,0,0,0.0
4.0,0.0,0,5946.0,0,0,0,0,0,0,0,0,0,0,0.0
544.0,280.0,0,19663.0,0,0,0,0,0,0,0,0,0,0,0.0
208.0,85.0,0,1507.0,0,0,0,0,0,0,0,0,0,0,2.0
492.0,482.0,0,2458.0,1,0,0,0,0,0,0,0,0,0,0.0
84.0,878.0,0,1293.0,0,0,0,0,0,0,0,0,0,0,0.0
185.0,33.0,0,1044.0,0,0,0,0,0,0,0,0,0,0,0.0
19231.0,10845.0,0,57797.0,1,0,0,0,0,0,0,0,1,0,2.0
4654.0,2204.0,0,20799.0,0,0,0,0,0,0,0,0,0,0,0.0
1212.0,281.0,0,14688.0,0,0,0,0,0,0,0,0,0,0,1.0
5.0,17.0,0,5663.0,0,0,0,0,0,0,0,0,0,0,0.0
1454497.0,426.0,1,265773.0,0,0,0,1,0,0,0,0,0,0,0.0
456.0,68.0,0,1713.0,0,0,0,0,0,0,0,0,0,0,0.0
3.0,0.0,0,1155.0,0,0,0,0,0,0,0,0,0,0,0.0
76.0,35.0,0,383.0,0,0,0,1,0,0,0,0,0,0,0.0
532.0,278.0,0,55571.0,0,0,0,0,0,0,0,0,0,0,1.0
1059.0,1424.0,0,8209.0,0,0,0,0,0,0,0,0,0,0,0.0
6.0,10.0,0,774.0,0,0,0,0,0,0,0,0,0,0,0.0
6.0,10.0,0,774.0,0,0,0,0,0,0,0,0,0,0,0.0
540.0,461.0,0,10198.0,0,0,0,0,0,0,0,0,0,0,2.0
5.0,356.0,0,6258.0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,0.0,0,737.0,0,0,0,0,0,0,0,0,0,0,0.0
812.0,1.0,0,683.0,0,0,0,1,0,1,0,0,0,0,0.0
73.0,291.0,0,137819.0,0,0,0,0,0,0,0,0,0,0,0.0
75.0,291.0,0,142590.0,0,0,0,0,0,0,0,0,0,0,0.0
27.0,15.0,0,23576.0,0,0,0,0,0,0,0,0,0,0,0.0
8057.0,42.0,0,20421.0,0,0,0,0,0,0,0,0,0,0,0.0
1659.0,5004.0,0,11621.0,0,0,0,0,0,0,0,0,0,0,0.0
337.0,230.0,0,5230.0,0,0,0,0,1,0,0,0,0,0,0.0
96.0,42.0,0,1952.0,0,0,0,0,0,0,0,0,0,0,0.0
1013.0,5002.0,0,55183.0,0,0,0,0,0,0,0,0,0,0,0.0
1004.0,4999.0,0,60713.0,0,0,0,0,0,0,0,0,0,0,0.0
1590.0,3857.0,0,93591.0,0,0,0,0,0,0,0,0,0,0,0.0
1558.0,3864.0,0,93591.0,0,0,0,0,0,0,0,0,0,0,0.0
1593.0,3856.0,0,93591.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0,1180.0,0,0,0,0,0,0,0,0,0,0,0.0
7101.0,58.0,0,7566.0,0,0,0,0,0,0,0,0,0,0,14.0
3.0,4.0,0,3656.0,0,0,0,0,0,0,0,0,0,0,0.0
3.0,4.0,0,3705.0,0,0,0,0,0,0,0,0,0,0,0.0
5.0,4.0,0,3871.0,0,0,0,0,0,0,0,0,0,0,0.0
9.0,25.0,0,1642.0,0,0,0,0,0,0,0,0,0,0,0.0
9.0,25.0,0,1658.0,0,0,0,0,0,0,0,0,0,0,0.0
1954.0,1534.0,0,8953.0,0,0,0,0,0,0,0,0,0,0,0.0
32.0,9.0,0,5930.0,0,0,0,0,0,0,0,0,0,0,0.0
8004.0,572.0,0,44589.0,0,0,0,0,0,0,0,0,0,0,18.0
8017.0,571.0,0,44560.0,0,0,0,0,0,0,0,0,0,0,37.0
7689.0,576.0,0,41433.0,0,0,0,0,0,0,0,0,0,0,38.0
7704.0,574.0,0,41922.0,0,0,0,0,0,0,0,0,0,0,13.0
7858.0,570.0,0,43804.0,0,0,0,0,0,0,0,0,0,0,26.0
8002.0,571.0,0,44639.0,0,0,0,0,0,0,0,0,0,0,34.0
13426.0,109.0,0,1822.0,0,0,0,0,0,0,0,0,0,0,0.0
13074.0,109.0,0,1570.0,0,0,0,0,0,0,0,0,0,0,0.0
13224.0,109.0,0,1588.0,0,0,0,0,0,0,0,0,0,0,0.0
13457.0,109.0,0,1822.0,0,0,0,0,0,0,0,0,0,0,0.0
1146.0,550.0,0,93088.0,0,0,0,0,0,0,0,0,0,0,0.0
327.0,412.0,0,14929.0,0,0,0,0,0,0,0,0,0,0,2.0
310.0,187.0,0,3164.0,0,0,0,0,0,0,1,0,0,0,0.0
9804.0,1.0,0,210.0,0,0,0,0,0,0,0,0,0,0,0.0
287.0,110.0,0,150848.0,0,0,0,0,0,0,0,0,0,0,0.0
287.0,110.0,0,150117.0,0,0,0,0,0,0,0,0,0,0,0.0
287.0,110.0,0,151609.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,11.0,0,5689.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,11.0,0,6361.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,43.0,0,4987.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,43.0,0,5155.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,43.0,0,5611.0,0,0,0,0,0,0,0,0,0,0,0.0
4452.0,783.0,0,28452.0,0,0,0,0,0,0,0,0,0,0,0.0
4512.0,820.0,0,28573.0,0,0,0,0,0,0,0,0,0,0,0.0
34.0,34.0,0,7581.0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,11.0,0,4393.0,0,0,0,0,0,0,0,0,0,0,0.0
49.0,121.0,0,726.0,0,0,0,0,0,0,0,0,0,0,0.0
1034.0,2105.0,0,973.0,1,1,0,0,0,0,0,0,0,0,0.0
1104.0,2088.0,0,984.0,1,1,0,0,0,0,0,0,0,0,0.0
1152.0,983.0,0,3056.0,0,0,0,0,0,0,0,0,0,0,0.0
8.0,21.0,0,1911.0,0,0,0,0,0,0,0,0,0,0,0.0
1708.0,783.0,0,77839.0,0,0,0,0,0,0,0,0,0,0,5.0
12.0,116.0,0,341.0,0,0,0,0,0,0,0,0,0,0,0.0
97.0,174.0,0,4427.0,0,0,0,0,0,0,0,0,0,0,0.0
109.0,182.0,0,4743.0,0,0,0,0,0,0,0,0,0,0,0.0
37.0,384.0,0,2491.0,0,0,0,0,0,0,1,0,0,0,0.0
9.0,86.0,0,5338.0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,31.0,0,473.0,1,0,0,0,0,0,0,0,0,0,0.0
10.0,54.0,0,5078.0,0,0,0,0,0,0,0,0,0,0,0.0
9.0,54.0,0,5534.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,99.0,0,6684.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,99.0,0,7576.0,0,0,0,0,0,0,0,0,0,0,0.0
3398.0,3274.0,0,21948.0,0,0,0,0,0,0,0,0,0,0,0.0
67.0,367.0,0,2782.0,0,0,0,0,0,0,0,0,0,0,0.0
539.0,2099.0,0,102584.0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,147.0,0,1026.0,0,0,0,0,0,0,0,0,0,0,0.0
11.0,123.0,0,12420.0,0,0,0,0,0,0,0,0,0,1,0.0
11.0,123.0,0,12303.0,0,0,0,0,0,0,0,0,0,1,0.0
11.0,123.0,0,12374.0,0,0,0,0,0,0,0,0,0,1,0.0
11.0,123.0,0,12397.0,0,0,0,0,0,0,0,0,0,1,0.0
11.0,123.0,0,12420.0,0,0,0,0,0,0,0,0,0,1,0.0
11.0,123.0,0,12420.0,0,0,0,0,0,0,0,0,0,1,0.0
642.0,9.0,0,7580.0,0,1,0,0,0,0,0,0,0,0,0.0
3285.0,2276.0,0,14770.0,0,0,0,0,0,0,0,0,0,0,3.0
1810.0,573.0,0,3109.0,0,0,0,0,0,0,0,0,0,0,0.0
1807.0,573.0,0,3089.0,0,0,0,0,0,0,0,0,0,0,0.0
1804.0,573.0,0,3069.0,0,0,0,0,0,0,0,0,0,0,0.0
1778.0,568.0,0,2931.0,0,0,0,0,0,0,0,0,0,0,0.0
1795.0,569.0,0,2964.0,0,0,0,0,0,0,0,0,0,0,0.0
1797.0,570.0,0,2990.0,0,0,0,0,0,0,0,0,0,0,0.0
1811.0,573.0,0,3109.0,0,0,0,0,0,0,0,0,0,0,0.0
4559.0,1741.0,0,715826.0,0,0,0,0,0,0,0,0,0,0,0.0
4794.0,1720.0,0,750685.0,0,0,0,0,0,0,0,0,0,0,0.0
705.0,188.0,0,77485.0,0,0,0,0,0,0,0,0,0,0,0.0
1235.0,1420.0,0,32283.0,0,0,0,0,0,0,0,0,0,0,1.0
5043.0,1175.0,0,64519.0,0,0,0,0,0,0,0,0,0,0,46.0
1.0,0.0,0,912.0,0,0,0,0,0,0,0,0,0,0,0.0
1308.0,1273.0,0,13912.0,0,1,0,0,0,0,0,0,0,0,0.0
1023.0,629.0,0,2596.0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,26.0,0,3540.0,0,0,0,0,0,0,0,0,0,0,0.0
1537.0,230.0,0,187.0,0,0,0,0,0,0,0,0,0,0,0.0
418.0,299.0,0,45662.0,0,0,0,0,0,0,0,0,0,0,0.0
347.0,261.0,0,36929.0,0,0,0,0,0,0,0,0,0,0,0.0
419.0,306.0,0,46334.0,0,0,0,0,0,0,0,0,0,0,0.0
2003.0,888.0,0,5498.0,0,0,0,0,0,0,0,0,0,0,0.0
578.0,1546.0,0,88304.0,0,0,0,0,0,0,0,0,0,0,0.0
1244.0,1094.0,0,34991.0,0,0,0,0,0,0,0,0,0,0,6.0
100.0,231.0,0,5182.0,0,0,0,0,0,0,0,0,0,0,0.0
1286.0,1218.0,0,6653.0,0,0,0,0,0,0,0,0,0,0,0.0
164.0,236.0,0,17.0,0,0,0,0,0,0,0,0,0,0,0.0
87.0,120.0,0,2086.0,0,0,0,0,0,0,0,0,0,0,0.0
380.0,351.0,0,1979.0,0,0,0,0,0,0,0,0,0,0,0.0
327.0,299.0,0,24623.0,0,0,0,0,0,0,0,0,0,0,0.0
3.0,12.0,0,3484.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,62.0,0,115402.0,0,0,0,0,0,0,0,0,0,0,0.0
211.0,213.0,0,1601.0,0,0,0,0,0,0,0,0,0,0,0.0
68.0,88.0,0,2174.0,0,0,0,0,0,0,0,0,0,0,0.0
80.0,123.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0.0
593.0,5.0,0,7270.0,0,1,0,0,0,0,0,0,0,0,0.0
615.0,5.0,0,7796.0,0,1,0,0,0,0,0,0,0,0,0.0
19071.0,1641.0,0,2614.0,1,0,0,0,0,0,0,0,0,0,0.0
19141.0,1687.0,0,2667.0,1,0,0,0,0,0,0,0,0,0,0.0
19293.0,1773.0,0,2787.0,1,0,0,0,0,0,0,0,0,0,0.0
2754.0,751.0,0,7723.0,0,0,0,0,0,0,0,0,0,0,0.0
16.0,0.0,0,14739.0,0,0,0,0,0,0,0,0,0,0,0.0
15.0,0.0,0,14739.0,0,0,0,0,0,0,0,0,0,0,0.0
16.0,0.0,0,14739.0,0,0,0,0,0,0,0,0,0,0,0.0
16.0,0.0,0,14739.0,0,0,0,0,0,0,0,0,0,0,0.0
18.0,1.0,0,51196.0,0,0,0,0,0,0,0,1,0,0,0.0
18.0,1.0,0,50875.0,0,0,0,0,0,0,0,1,0,0,0.0
19.0,1.0,0,50546.0,0,0,0,0,0,0,0,1,0,0,0.0
17.0,1.0,0,46741.0,0,0,0,0,0,0,0,1,0,0,0.0
17.0,1.0,0,47109.0,0,0,0,0,0,0,0,1,0,0,0.0
17.0,1.0,0,47870.0,0,0,0,0,0,0,0,1,0,0,0.0
17.0,1.0,0,48100.0,0,0,0,0,0,0,0,1,0,0,0.0
17.0,1.0,0,48503.0,0,0,0,0,0,0,0,1,0,0,0.0
18.0,1.0,0,51289.0,0,0,0,0,0,0,0,1,0,0,0.0
65.0,2.0,0,22316.0,0,0,0,0,0,0,0,0,0,0,0.0
64.0,2.0,0,23464.0,0,0,0,0,0,0,0,0,0,0,0.0
94.0,2.0,0,25243.0,0,0,0,0,0,0,0,0,0,0,0.0
947.0,714.0,0,31294.0,0,0,0,0,0,0,0,0,0,0,0.0
3.0,3.0,0,534.0,0,0,0,0,0,0,0,0,0,0,0.0
1744.0,1523.0,0,4070.0,0,0,0,0,0,0,0,0,0,0,0.0
564.0,0.0,0,38.0,0,0,0,0,0,0,0,0,0,0,0.0
93213.0,5880.0,0,791774.0,0,0,0,0,0,0,0,0,0,0,5.0
21.0,6.0,0,10357.0,0,0,0,0,0,0,0,0,0,0,0.0
186299.0,0.0,0,1601.0,0,0,0,0,0,0,0,0,0,0,0.0
3191.0,2560.0,0,71496.0,0,0,0,0,0,0,0,0,0,0,0.0
3257.0,2443.0,0,72978.0,0,0,0,0,0,0,0,0,0,0,0.0
43.0,0.0,0,4293.0,0,0,0,0,0,0,0,0,0,0,0.0
13.0,15.0,0,6122.0,0,0,0,0,0,0,0,0,0,0,0.0
43.0,117.0,0,164.0,0,0,0,0,0,0,0,0,0,0,0.0
178.0,1198.0,0,55014.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,17.0,0,206.0,0,0,0,0,0,0,0,0,0,0,0.0
4015.0,495.0,0,548.0,0,0,0,0,0,0,0,0,0,0,0.0
87.0,665.0,0,12237.0,0,0,0,0,0,0,0,0,0,0,0.0
87.0,666.0,0,12237.0,0,0,0,0,0,0,0,0,0,0,0.0
87.0,666.0,0,12237.0,0,0,0,0,0,0,0,0,0,0,0.0
88.0,666.0,0,12237.0,0,0,0,0,0,0,0,0,0,0,0.0
91.0,667.0,0,12237.0,0,0,0,0,0,0,0,0,0,0,0.0
241.0,77.0,0,12104.0,0,0,0,0,0,0,0,0,0,0,0.0
347.0,3305.0,0,20753.0,0,0,0,0,0,0,0,0,0,0,0.0
113.0,431.0,0,765.0,0,0,0,0,0,0,0,0,0,0,0.0
227.0,252.0,0,3271.0,0,0,0,0,0,0,0,0,0,0,0.0
232.0,252.0,0,3278.0,0,0,0,0,0,0,0,0,0,0,0.0
82784.0,0.0,0,1597.0,0,0,0,0,0,0,0,0,0,0,0.0
85997.0,0.0,0,1701.0,0,0,0,0,0,0,0,0,0,0,0.0
2955.0,3242.0,0,1211.0,0,0,0,0,0,0,0,0,0,0,0.0
29.0,139.0,0,11383.0,0,0,0,0,0,0,0,0,0,0,0.0
28.0,138.0,0,11383.0,0,0,0,0,0,0,0,0,0,0,0.0
31.0,139.0,0,11419.0,0,0,0,0,0,0,0,0,0,0,0.0
31.0,203.0,0,118.0,0,0,0,0,0,0,0,0,0,0,0.0
278.0,201.0,0,949.0,1,0,0,0,0,0,0,0,0,0,0.0
2.0,0.0,0,42.0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,0.0,0,42.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,43.0,0,2776.0,0,0,0,0,0,0,0,0,0,0,0.0
1892.0,1944.0,0,3770.0,0,0,0,0,0,0,0,0,0,0,0.0
1458.0,1964.0,0,5602.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,7.0,0,1922.0,0,0,0,0,0,0,0,0,0,0,0.0
1289.0,1163.0,0,8266.0,0,0,0,1,0,0,0,0,0,0,0.0
1954.0,844.0,0,20372.0,0,0,0,0,0,0,0,0,0,0,11.0
9.0,17.0,0,4036.0,0,0,0,0,0,0,0,0,0,0,0.0
8.0,17.0,0,4732.0,0,0,0,0,0,0,0,0,0,0,0.0
372.0,10.0,0,4357.0,0,0,0,0,0,0,0,0,0,0,0.0
30468.0,44.0,0,7964.0,0,0,0,0,0,0,0,0,0,0,1.0
2149.0,887.0,0,7506.0,0,0,0,0,0,0,0,0,0,0,0.0
841.0,1638.0,0,9537.0,0,0,0,0,0,0,0,0,0,0,0.0
9.0,8.0,0,4118.0,0,0,0,0,0,0,0,0,0,0,0.0
674.0,8.0,0,529.0,0,0,0,1,0,1,0,0,0,0,0.0
0.0,2.0,0,16799.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,2.0,0,16799.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,2.0,0,16799.0,0,0,0,0,0,0,0,0,0,0,0.0
933.0,444.0,0,20517.0,0,0,0,0,0,0,0,0,0,0,4.0
4878.0,416.0,0,3503.0,0,0,0,0,0,0,0,0,0,0,0.0
540.0,463.0,0,29808.0,0,0,0,0,0,0,0,0,0,0,7.0
58.0,94.0,0,5611.0,0,0,0,0,0,0,0,0,0,0,0.0
59.0,525.0,0,138.0,0,0,0,0,0,0,0,1,0,0,0.0
316.0,513.0,0,5256.0,0,0,0,0,0,0,0,0,0,0,0.0
150.0,584.0,0,695.0,0,0,0,0,0,0,0,0,0,0,0.0
150.0,585.0,0,695.0,0,0,0,0,0,0,0,0,0,0,0.0
40.0,0.0,0,265.0,0,0,0,0,0,0,0,0,0,0,0.0
1620.0,2683.0,0,15580.0,0,0,0,0,0,0,0,0,0,0,0.0
1651.0,2715.0,0,16471.0,0,0,0,0,0,0,0,0,0,0,6.0
45.0,88.0,0,7214.0,0,0,0,0,0,0,0,0,0,0,0.0
341.0,105.0,0,70.0,1,0,0,0,0,0,0,0,0,0,0.0
4913.0,119.0,0,64168.0,0,0,0,0,0,0,0,0,0,0,0.0
82736.0,91013.0,0,42598.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,0.0,0,3928.0,0,0,0,0,0,0,0,0,0,0,0.0
820.0,563.0,0,16519.0,0,0,0,0,0,0,0,0,0,0,0.0
985.0,4651.0,0,2644.0,0,0,0,0,0,0,0,0,0,0,0.0
570.0,889.0,0,23292.0,0,0,0,0,0,0,0,0,0,0,1.0
82.0,1940.0,0,1041.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,27.0,0,641.0,0,0,0,0,0,0,0,0,0,0,0.0
86678.0,0.0,0,1292.0,0,0,0,0,0,0,0,0,0,0,0.0
87616.0,0.0,0,1310.0,0,0,0,0,0,0,0,0,0,0,0.0
89765.0,0.0,0,1351.0,0,0,0,0,0,0,0,0,0,0,1.0
95639.0,0.0,0,1469.0,0,0,0,0,0,0,0,0,0,0,1.0
32.0,58.0,0,1403.0,0,0,0,0,0,0,0,0,0,0,0.0
13.0,262.0,0,80.0,0,0,0,0,0,0,0,0,0,0,0.0
137.0,337.0,0,11690.0,0,0,0,0,0,0,0,0,0,0,0.0
137017.0,861.0,0,146196.0,0,0,0,0,0,0,0,0,0,0,11.0
22.0,0.0,0,2997.0,0,0,0,0,0,0,0,0,0,0,0.0
27.0,0.0,0,3527.0,0,0,0,0,0,0,0,0,0,0,0.0
966.0,4920.0,0,107.0,0,0,0,0,0,0,0,1,0,0,0.0
551.0,535.0,0,410.0,1,0,0,0,0,0,0,0,0,0,0.0
673.0,932.0,0,27403.0,0,0,0,0,0,0,0,0,0,0,14.0
61.0,533.0,0,499.0,0,0,0,0,0,0,0,0,0,0,0.0
1027.0,214.0,0,3254.0,0,0,0,0,0,0,0,0,0,0,0.0
778.0,670.0,0,14680.0,0,0,0,0,0,0,0,0,0,0,3.0
3889.0,592.0,0,1407.0,0,0,0,0,0,0,0,0,0,0,0.0
191.0,802.0,0,814.0,0,0,0,0,0,0,0,0,0,0,0.0
193.0,802.0,0,814.0,0,0,0,0,0,0,0,0,0,0,0.0
32.0,38.0,0,270.0,0,0,0,0,0,0,0,0,0,0,0.0
7.0,390.0,0,293.0,0,0,0,0,0,0,0,0,0,0,0.0
48.0,25.0,0,1267.0,0,0,0,0,0,0,0,0,0,0,0.0
1495.0,1248.0,0,32072.0,0,0,0,0,0,0,0,0,0,0,12.0
11271.0,750.0,0,319686.0,0,0,0,0,0,0,0,0,0,0,14.0
15.0,0.0,0,12546.0,0,0,0,0,0,0,0,0,0,0,0.0
174.0,192.0,0,6096.0,0,0,0,0,0,0,0,0,0,0,0.0
14.0,42.0,0,268.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,9.0,0,24269.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,9.0,0,28151.0,0,0,0,0,0,0,0,0,0,0,0.0
83.0,150.0,0,12837.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,1.0,0,19895.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,1.0,0,19895.0,0,0,0,0,0,0,0,0,0,0,0.0
3.0,1.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0.0
4076.0,154.0,0,1157.0,0,0,1,0,0,0,0,0,0,0,0.0
1246.0,1049.0,0,70627.0,0,0,0,0,0,0,0,0,0,0,1.0
128.0,158.0,0,4421.0,0,0,0,0,0,0,0,0,0,0,0.0
206.0,172.0,0,1606.0,0,0,0,0,0,0,0,0,0,0,0.0
429.0,1821.0,0,676.0,0,0,0,0,0,1,0,0,0,0,0.0
428.0,1820.0,0,676.0,0,0,0,0,0,1,0,0,0,0,0.0
37.0,98.0,0,992.0,0,0,0,0,0,0,0,0,0,0,0.0
96.0,256.0,0,4613.0,0,0,0,0,0,0,0,0,0,0,0.0
91.0,256.0,0,4496.0,0,0,0,0,0,0,0,0,0,0,0.0
34.0,1.0,0,3528.0,0,0,0,0,0,0,0,0,0,0,0.0
30.0,33.0,0,1283.0,0,0,0,0,0,0,0,0,0,0,0.0
106845.0,308.0,1,10703.0,0,0,0,1,0,1,0,0,0,1,0.0
